UniprotID,Results,Uniprot_NEorER,Uniprot_subcell
O00519,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O00519', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Seems to be attached to intracellular membranes and a portion of the cytoskeletal network'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17015445'}], 'value': 'Endomembrane system', 'id': 'SL-0147'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17015445'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17015445'}], 'value': 'Cytoplasm, cytoskeleton', 'id': 'SL-0090'}}]}]}",0.0,"Endomembrane system, Cytoplasm, cytoskeleton"
Q9Y679,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y679', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12042322'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18711132'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21127063'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21857022'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23197321'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23223569'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21127063'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23197321'}], 'value': 'Peripheral membrane protein', 'id': 'SL-9903'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21127063'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21857022'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23197321'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23223569'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28183703'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29902443'}], 'value': 'Lipid droplet', 'id': 'SL-0154'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29902443'}], 'value': '(Microbial infection) Upon Dengue virus infection, relocates from lipid droplets to autophagosomes'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29902443'}], 'value': 'Cytoplasmic vesicle, autophagosome', 'id': 'SL-0023'}}]}]}",1.0,"Endoplasmic reticulum membrane, Lipid droplet, Cytoplasmic vesicle, autophagosome"
Q06481,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q06481', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Nucleus', 'id': 'SL-0191'}}]}]}",0.0,"Cell membrane, Nucleus"
Q9NQ34,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9NQ34', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18541524'}], 'value': 'Lysosome membrane', 'id': 'SL-0157'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18541524'}], 'value': 'Early endosome membrane', 'id': 'SL-0093'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",0.0,"Lysosome membrane, Early endosome membrane"
Q14108,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q14108', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17897319'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18022370'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '7509809'}], 'value': 'Lysosome membrane', 'id': 'SL-0157'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17897319'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18022370'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '7509809'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Lysosome membrane
P23470,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P23470', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",0.0,Membrane
Q8N9M1,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8N9M1', 'comments': []}",0.0,
Q9HAS0,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9HAS0', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29426865'}], 'value': 'Golgi apparatus, trans-Golgi network', 'id': 'SL-0266'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29426865'}], 'value': 'Cytoplasmic vesicle', 'id': 'SL-0088'}}]}]}",0.0,"Golgi apparatus, trans-Golgi network, Cytoplasmic vesicle"
Q9BRJ6,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9BRJ6', 'comments': []}",0.0,
Q9H425,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9H425', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22361696'}], 'value': 'Cytoplasm', 'id': 'SL-0086'}}]}]}",0.0,Cytoplasm
Q9Y224,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y224', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15147888'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24608264'}], 'value': 'May localize at the centrosome during mitosis (PubMed:15147888). Shuttles between the cytosol and the nucleus: enters into the nucleus in case of active transcription while it accumulates in cytosol when transcription level is low (PubMed:24608264)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15147888'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24608264'}], 'value': 'Nucleus', 'id': 'SL-0191'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15147888'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24608264'}], 'value': 'Cytoplasm, cytosol', 'id': 'SL-0091'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15147888'}], 'value': 'Cytoplasm, perinuclear region', 'id': 'SL-0198'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15147888'}], 'value': 'Cytoplasm, cytoskeleton, microtubule organizing center, centrosome', 'id': 'SL-0048'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21900157'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26864902'}], 'value': '(Microbial infection) Following influenza A virus (IAV) infection, included in influenza A virions via its association with packaged viral ribonucleoproteins (vRNP) in the nucleus and cytoplasm (PubMed:21900157, PubMed:26864902)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26864902'}], 'value': 'Nucleus', 'id': 'SL-0191'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26864902'}], 'value': 'Cytoplasm', 'id': 'SL-0086'}}]}]}",0.0,"Nucleus, Cytoplasm, cytosol, Cytoplasm, perinuclear region, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Nucleus, Cytoplasm"
Q86VD7,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q86VD7', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19429682'}], 'value': 'Mitochondrion inner membrane', 'id': 'SL-0168'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19429682'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Mitochondrion inner membrane
Q9GZM5,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9GZM5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Localization to the cytoplasm or to the cell membrane is developmentally and ontogenetically regulated'}]}, 'subcellularLocations': [{'location': {'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'value': 'Cytoplasm', 'id': 'SL-0086'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27999994'}], 'value': 'Golgi apparatus, cis-Golgi network membrane', 'id': 'SL-0068'}, 'topology': {'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,"Cell membrane, Cytoplasm, Golgi apparatus, cis-Golgi network membrane"
Q6ZRP7,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q6ZRP7', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Seems to be predominantly targeted to the nuclear and outer plasma membrane'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '14633699'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '14633699'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '14633699'}], 'value': 'Secreted', 'id': 'SL-0243'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",1.0,"Membrane, Secreted, Cell membrane, Nucleus membrane"
Q8WZA1,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8WZA1', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17034757'}, {'evidenceCode': 'ECO:0000303', 'source': 'PubMed', 'id': '11709191'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '11709191'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",0.0,Golgi apparatus membrane
Q9BPX6,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9BPX6', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20693986'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24332854'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26387864'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26774479'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27099988'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '24231807'}], 'value': 'Mitochondrion inner membrane', 'id': 'SL-0168'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23747253'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24560927'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26387864'}], 'value': 'Mitochondrion intermembrane space', 'id': 'SL-0169'}}]}]}",0.0,"Mitochondrion inner membrane, Mitochondrion intermembrane space"
Q96N66,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96N66', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23510452'}], 'value': 'Localized in specific membrane structures termed mitochondria-associated membranes (MAMs) which connect the endoplasmic reticulum (ER) and the mitochondria'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23510452'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30959108'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '30959108'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
Q9ULC5,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9ULC5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17681178'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '33191500'}], 'value': 'Mitochondrion', 'id': 'SL-0173'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17681178'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24269233'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '33191500'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Mitochondrion outer membrane', 'id': 'SL-0172'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass type III membrane protein', 'id': 'SL-9907'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass type III membrane protein', 'id': 'SL-9907'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24269233'}], 'value': 'Cell membrane', 'id': 'SL-0039'}}]}]}",1.0,"Mitochondrion, Endoplasmic reticulum, Mitochondrion outer membrane, Endoplasmic reticulum membrane, Cell membrane"
Q8WVX9,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8WVX9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24108123'}], 'value': 'Peroxisome membrane', 'id': 'SL-0203'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24108123'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",0.0,Peroxisome membrane
Q9UNL2,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9UNL2', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Endoplasmic reticulum membrane
Q9GZP9,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9GZP9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15215855'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16449189'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15215855'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16449189'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
Q9BX95,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9BX95', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12815058'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9JI99'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum membrane, Cell membrane"
Q96GC9,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96GC9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q91ZQ0'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17724469'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q91ZQ0'}], 'value': 'Vacuole membrane', 'id': 'SL-0271'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17724469'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28890335'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum-Golgi intermediate compartment membrane, Cell membrane, Vacuole membrane, Endoplasmic reticulum membrane"
O95674,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O95674', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25375833'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26946540'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '31548309'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
